Entity,Code,Year,Wind Generation -TWh
Portugal,PRT,1973,0
Portugal,PRT,1974,0
Portugal,PRT,1975,0
Portugal,PRT,1976,0
Portugal,PRT,1977,0
Portugal,PRT,1978,0
Portugal,PRT,1979,0
Portugal,PRT,1980,0
Portugal,PRT,1981,0
Portugal,PRT,1982,0
Portugal,PRT,1983,0
Portugal,PRT,1984,0
Portugal,PRT,1985,0
Portugal,PRT,1986,0
Portugal,PRT,1987,0
Portugal,PRT,1988,0
Portugal,PRT,1989,0.001
Portugal,PRT,1990,0.0009595959595959599
Portugal,PRT,1991,0.0009595959595959599
Portugal,PRT,1992,0.0038383838383838397
Portugal,PRT,1993,0.0105555555555556
Portugal,PRT,1994,0.017
Portugal,PRT,1995,0.016
Portugal,PRT,1996,0.021
Portugal,PRT,1997,0.038
Portugal,PRT,1998,0.08900000000000001
Portugal,PRT,1999,0.12300000000000001
Portugal,PRT,2000,0.168
Portugal,PRT,2001,0.256
Portugal,PRT,2002,0.36200000000000004
Portugal,PRT,2003,0.496
Portugal,PRT,2004,0.816
Portugal,PRT,2005,1.7730000000000001
Portugal,PRT,2006,2.925
Portugal,PRT,2007,4.037
Portugal,PRT,2008,5.757000000000001
Portugal,PRT,2009,7.577000000000001
Portugal,PRT,2010,9.182
Portugal,PRT,2011,9.162
Portugal,PRT,2012,10.26
Portugal,PRT,2013,12.014601112000001
Portugal,PRT,2014,12.111384232999999
Portugal,PRT,2015,11.607637868
Portugal,PRT,2016,12.474
Portugal,PRT,2017,12.248
Portugal,PRT,2018,12.617
Portugal,PRT,2019,13.738
Qatar,QAT,1965,0
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0
Qatar,QAT,2012,0
Qatar,QAT,2013,0
Qatar,QAT,2014,0
Qatar,QAT,2015,0
Qatar,QAT,2016,0
Qatar,QAT,2017,0
Qatar,QAT,2018,0
Qatar,QAT,2019,0
Romania,ROU,1965,0
Romania,ROU,1966,0
Romania,ROU,1967,0
Romania,ROU,1968,0
Romania,ROU,1969,0
Romania,ROU,1970,0
Romania,ROU,1971,0
Romania,ROU,1972,0
Romania,ROU,1973,0
Romania,ROU,1974,0
Romania,ROU,1975,0
Romania,ROU,1976,0
Romania,ROU,1977,0
Romania,ROU,1978,0
Romania,ROU,1979,0
Romania,ROU,1980,0
Romania,ROU,1981,0
Romania,ROU,1982,0
Romania,ROU,1983,0
Romania,ROU,1984,0
Romania,ROU,1985,0
Romania,ROU,1986,0
Romania,ROU,1987,0
Romania,ROU,1988,0
Romania,ROU,1989,0
Romania,ROU,1990,0.0010101010101010099
Romania,ROU,1991,0
Romania,ROU,1992,0
Romania,ROU,1993,0
Romania,ROU,1994,0
Romania,ROU,1995,0
Romania,ROU,1996,0
Romania,ROU,1997,0
Romania,ROU,1998,0
Romania,ROU,1999,0
Romania,ROU,2000,0
Romania,ROU,2001,0
Romania,ROU,2002,0
Romania,ROU,2003,0
Romania,ROU,2004,0
Romania,ROU,2005,0
Romania,ROU,2006,0.001
Romania,ROU,2007,0.003
Romania,ROU,2008,0.005
Romania,ROU,2009,0.009000000000000001
Romania,ROU,2010,0.306
Romania,ROU,2011,1.3869999999999998
Romania,ROU,2012,2.64
Romania,ROU,2013,4.52
Romania,ROU,2014,4.7236
Romania,ROU,2015,7.063
Romania,ROU,2016,6.59
Romania,ROU,2017,7.407
Romania,ROU,2018,6.322
Romania,ROU,2019,6.744
Russia,RUS,1985,0
Russia,RUS,1986,0
Russia,RUS,1987,0
Russia,RUS,1988,0
Russia,RUS,1989,0
Russia,RUS,1990,0
Russia,RUS,1991,0
Russia,RUS,1992,0
Russia,RUS,1993,0
Russia,RUS,1994,0
Russia,RUS,1995,0
Russia,RUS,1996,0
Russia,RUS,1997,0
Russia,RUS,1998,0
Russia,RUS,1999,0
Russia,RUS,2000,0.0019
Russia,RUS,2001,0.0031
Russia,RUS,2002,0.0062
Russia,RUS,2003,0.0086
Russia,RUS,2004,0.006999999999999999
Russia,RUS,2005,0.0068
Russia,RUS,2006,0.0052
Russia,RUS,2007,0.0066
Russia,RUS,2008,0.0052
Russia,RUS,2009,0.0038
Russia,RUS,2010,0.004186
Russia,RUS,2011,0.005392
Russia,RUS,2012,0.005251
Russia,RUS,2013,0.0044729999999999995
Russia,RUS,2014,0.096106
Russia,RUS,2015,0.148037
Russia,RUS,2016,0.1481205
Russia,RUS,2017,0.139
Russia,RUS,2018,0.23715999999999998
Russia,RUS,2019,0.31481
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0
Saudi Arabia,SAU,2009,0
Saudi Arabia,SAU,2010,0
Saudi Arabia,SAU,2011,0
Saudi Arabia,SAU,2012,0
Saudi Arabia,SAU,2013,0
Saudi Arabia,SAU,2014,0
Saudi Arabia,SAU,2015,0
Saudi Arabia,SAU,2016,0
Saudi Arabia,SAU,2017,0
Saudi Arabia,SAU,2018,0
Saudi Arabia,SAU,2019,0
Singapore,SGP,1965,0
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0
Singapore,SGP,1987,0
Singapore,SGP,1988,0
Singapore,SGP,1989,0
Singapore,SGP,1990,0
Singapore,SGP,1991,0
Singapore,SGP,1992,0
Singapore,SGP,1993,0
Singapore,SGP,1994,0
Singapore,SGP,1995,0
Singapore,SGP,1996,0
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Singapore,SGP,2000,0
Singapore,SGP,2001,0
Singapore,SGP,2002,0
Singapore,SGP,2003,0
Singapore,SGP,2004,0
Singapore,SGP,2005,0
Singapore,SGP,2006,0
Singapore,SGP,2007,0
Singapore,SGP,2008,0
Singapore,SGP,2009,0
Singapore,SGP,2010,0
Singapore,SGP,2011,0
Singapore,SGP,2012,0
Singapore,SGP,2013,0
Singapore,SGP,2014,0
Singapore,SGP,2015,0
Singapore,SGP,2016,0
Singapore,SGP,2017,0
Singapore,SGP,2018,0
Singapore,SGP,2019,0
Slovakia,SVK,1965,0
Slovakia,SVK,1966,0
Slovakia,SVK,1967,0
Slovakia,SVK,1968,0
Slovakia,SVK,1969,0
Slovakia,SVK,1970,0
Slovakia,SVK,1971,0
Slovakia,SVK,1972,0
Slovakia,SVK,1973,0
Slovakia,SVK,1974,0
Slovakia,SVK,1975,0
Slovakia,SVK,1976,0
Slovakia,SVK,1977,0
Slovakia,SVK,1978,0
Slovakia,SVK,1979,0
Slovakia,SVK,1980,0
Slovakia,SVK,1981,0
Slovakia,SVK,1982,0
Slovakia,SVK,1983,0
Slovakia,SVK,1984,0
Slovakia,SVK,1985,0
Slovakia,SVK,1986,0
Slovakia,SVK,1987,0
Slovakia,SVK,1988,0
Slovakia,SVK,1989,0
Slovakia,SVK,1990,0
Slovakia,SVK,1991,0
Slovakia,SVK,1992,0
Slovakia,SVK,1993,0
Slovakia,SVK,1994,0
Slovakia,SVK,1995,0
Slovakia,SVK,1996,0
Slovakia,SVK,1997,0
Slovakia,SVK,1998,0
Slovakia,SVK,1999,0
Slovakia,SVK,2000,0
Slovakia,SVK,2001,0
Slovakia,SVK,2002,0
Slovakia,SVK,2003,0.002
Slovakia,SVK,2004,0.006
Slovakia,SVK,2005,0.006999999999999999
Slovakia,SVK,2006,0.006
Slovakia,SVK,2007,0.008
Slovakia,SVK,2008,0.006999999999999999
Slovakia,SVK,2009,0.006
Slovakia,SVK,2010,0.006
Slovakia,SVK,2011,0.005
Slovakia,SVK,2012,0.006
Slovakia,SVK,2013,0.006
Slovakia,SVK,2014,0.006
Slovakia,SVK,2015,0.006
Slovakia,SVK,2016,0.00601643835616438
Slovakia,SVK,2017,0.006
Slovakia,SVK,2018,0.006
Slovakia,SVK,2019,0.003
Slovenia,SVN,1990,0
Slovenia,SVN,1991,0
Slovenia,SVN,1992,0
Slovenia,SVN,1993,0
Slovenia,SVN,1994,0
Slovenia,SVN,1995,0
Slovenia,SVN,1996,0
Slovenia,SVN,1997,0
Slovenia,SVN,1998,0
Slovenia,SVN,1999,0
Slovenia,SVN,2000,0
Slovenia,SVN,2001,0
Slovenia,SVN,2002,0
Slovenia,SVN,2003,0
Slovenia,SVN,2004,0
Slovenia,SVN,2005,0
Slovenia,SVN,2006,0
Slovenia,SVN,2007,0
Slovenia,SVN,2008,0
Slovenia,SVN,2009,0
Slovenia,SVN,2010,0
Slovenia,SVN,2011,0
Slovenia,SVN,2012,0
Slovenia,SVN,2013,0.004
Slovenia,SVN,2014,0.004
Slovenia,SVN,2015,0.006
Slovenia,SVN,2016,0.00601643835616438
Slovenia,SVN,2017,0.005716
Slovenia,SVN,2018,0.006021
Slovenia,SVN,2019,0.006138
South & Central America,,1965,0
South & Central America,,1966,0
South & Central America,,1967,0
South & Central America,,1968,0
South & Central America,,1969,0
South & Central America,,1970,0
South & Central America,,1971,0
South & Central America,,1972,0
South & Central America,,1973,0
South & Central America,,1974,0
South & Central America,,1975,0
South & Central America,,1976,0
South & Central America,,1977,0
South & Central America,,1978,0
South & Central America,,1979,0
South & Central America,,1980,0
South & Central America,,1981,0
South & Central America,,1982,0
South & Central America,,1983,0
South & Central America,,1984,0
South & Central America,,1985,0
South & Central America,,1986,0
South & Central America,,1987,0
South & Central America,,1988,0
South & Central America,,1989,0
South & Central America,,1990,0
South & Central America,,1991,0
South & Central America,,1992,0
South & Central America,,1993,0.00171717171717172
South & Central America,,1994,0.007777777777777779
South & Central America,,1995,0.007777777777777779
South & Central America,,1996,0.0419739852222222
South & Central America,,1997,0.102925997979798
South & Central America,,1998,0.111372380198889
South & Central America,,1999,0.148471920316465
South & Central America,,2000,0.25208679573939397
South & Central America,,2001,0.32096302532626303
South & Central America,,2002,0.458838738412121
South & Central America,,2003,0.44306945380303003
South & Central America,,2004,0.543386491936364
South & Central America,,2005,0.532273140512121
South & Central America,,2006,0.7737612703475749
South & Central America,,2007,1.16130797464207
South & Central America,,2008,1.67033855598746
South & Central America,,2009,2.0778326128183098
South & Central America,,2010,3.44910777124469
South & Central America,,2011,4.32439101522566
South & Central America,,2012,7.804369348661861
South & Central America,,2013,10.197152543346599
South & Central America,,2014,18.582346499754898
South & Central America,,2015,31.4641938186276
South & Central America,,2016,45.1752664909136
South & Central America,,2017,56.133621701112006
South & Central America,,2018,65.7519689436037
South & Central America,,2019,79.1582426220935
South Africa,ZAF,1965,0
South Africa,ZAF,1966,0
South Africa,ZAF,1967,0
South Africa,ZAF,1968,0
South Africa,ZAF,1969,0
South Africa,ZAF,1970,0
South Africa,ZAF,1971,0
South Africa,ZAF,1972,0
South Africa,ZAF,1973,0
South Africa,ZAF,1974,0
South Africa,ZAF,1975,0
South Africa,ZAF,1976,0
South Africa,ZAF,1977,0
South Africa,ZAF,1978,0
South Africa,ZAF,1979,0
South Africa,ZAF,1980,0
South Africa,ZAF,1981,0
South Africa,ZAF,1982,0
South Africa,ZAF,1983,0
South Africa,ZAF,1984,0
South Africa,ZAF,1985,0
South Africa,ZAF,1986,0
South Africa,ZAF,1987,0
South Africa,ZAF,1988,0
South Africa,ZAF,1989,0
South Africa,ZAF,1990,0
South Africa,ZAF,1991,0
South Africa,ZAF,1992,0
South Africa,ZAF,1993,0
South Africa,ZAF,1994,0
South Africa,ZAF,1995,0
South Africa,ZAF,1996,0
South Africa,ZAF,1997,0
South Africa,ZAF,1998,0
South Africa,ZAF,1999,0
South Africa,ZAF,2000,0
South Africa,ZAF,2001,0
South Africa,ZAF,2002,0
South Africa,ZAF,2003,0.006
South Africa,ZAF,2004,0.012
South Africa,ZAF,2005,0.012
South Africa,ZAF,2006,0.012
South Africa,ZAF,2007,0.012
South Africa,ZAF,2008,0.021
South Africa,ZAF,2009,0.03
South Africa,ZAF,2010,0.034
South Africa,ZAF,2011,0.037000000000000005
South Africa,ZAF,2012,0.037000000000000005
South Africa,ZAF,2013,0.037000000000000005
South Africa,ZAF,2014,1.0659999999999998
South Africa,ZAF,2015,3.071
South Africa,ZAF,2016,4.209
South Africa,ZAF,2017,5.86696022727273
South Africa,ZAF,2018,6.89176518066635
South Africa,ZAF,2019,6.938147210416861
South Korea,KOR,1965,0
South Korea,KOR,1966,0
South Korea,KOR,1967,0
South Korea,KOR,1968,0
South Korea,KOR,1969,0
South Korea,KOR,1970,0
South Korea,KOR,1971,0
South Korea,KOR,1972,0
South Korea,KOR,1973,0
South Korea,KOR,1974,0
South Korea,KOR,1975,0
South Korea,KOR,1976,0
South Korea,KOR,1977,0
South Korea,KOR,1978,0
South Korea,KOR,1979,0
South Korea,KOR,1980,0
South Korea,KOR,1981,0
South Korea,KOR,1982,0
South Korea,KOR,1983,0
South Korea,KOR,1984,0
South Korea,KOR,1985,0
South Korea,KOR,1986,0
South Korea,KOR,1987,0
South Korea,KOR,1988,0
South Korea,KOR,1989,0
South Korea,KOR,1990,0
South Korea,KOR,1991,0
South Korea,KOR,1992,0
South Korea,KOR,1993,0.001
South Korea,KOR,1994,0.001
South Korea,KOR,1995,0
South Korea,KOR,1996,0
South Korea,KOR,1997,0.001
South Korea,KOR,1998,0.002
South Korea,KOR,1999,0.0058390000000000004
South Korea,KOR,2000,0.016685
South Korea,KOR,2001,0.01259
South Korea,KOR,2002,0.014881
South Korea,KOR,2003,0.024865
South Korea,KOR,2004,0.047442000000000005
South Korea,KOR,2005,0.129888
South Korea,KOR,2006,0.238911
South Korea,KOR,2007,0.42352060301128497
South Korea,KOR,2008,0.485424384511076
South Korea,KOR,2009,0.7168895480993891
South Korea,KOR,2010,0.8581090786760971
South Korea,KOR,2011,0.9438152917376781
South Korea,KOR,2012,0.978550986012996
South Korea,KOR,2013,1.2394878199072499
South Korea,KOR,2014,1.2227829879186498
South Korea,KOR,2015,1.42868986353785
South Korea,KOR,2016,1.7770299387755502
South Korea,KOR,2017,2.3047441041038397
South Korea,KOR,2018,2.58613089621027
South Korea,KOR,2019,2.7578886741026603
Spain,ESP,1965,0
Spain,ESP,1966,0
Spain,ESP,1967,0
Spain,ESP,1968,0
Spain,ESP,1969,0
Spain,ESP,1970,0
Spain,ESP,1971,0
Spain,ESP,1972,0
Spain,ESP,1973,0
Spain,ESP,1974,0
Spain,ESP,1975,0
Spain,ESP,1976,0
Spain,ESP,1977,0
Spain,ESP,1978,0
Spain,ESP,1979,0
Spain,ESP,1980,0
Spain,ESP,1981,0
Spain,ESP,1982,0
Spain,ESP,1983,0
Spain,ESP,1984,0
Spain,ESP,1985,0
Spain,ESP,1986,0
Spain,ESP,1987,0
Spain,ESP,1988,0
Spain,ESP,1989,0.013000000000000001
Spain,ESP,1990,0.013999999999999999
Spain,ESP,1991,0.015
Spain,ESP,1992,0.10300000000000001
Spain,ESP,1993,0.11599999999999999
Spain,ESP,1994,0.175
Spain,ESP,1995,0.27
Spain,ESP,1996,0.364
Spain,ESP,1997,0.742
Spain,ESP,1998,1.3519999999999999
Spain,ESP,1999,2.7439999999999998
Spain,ESP,2000,4.727
Spain,ESP,2001,6.7589999999999995
Spain,ESP,2002,9.342
Spain,ESP,2003,12.075
Spain,ESP,2004,15.7
Spain,ESP,2005,21.176
Spain,ESP,2006,23.296999999999997
Spain,ESP,2007,27.568
Spain,ESP,2008,32.946
Spain,ESP,2009,37.886903045685294
Spain,ESP,2010,43.6813573604061
Spain,ESP,2011,42.433
Spain,ESP,2012,49.472
Spain,ESP,2013,55.767129893850004
Spain,ESP,2014,52.013000000000005
Spain,ESP,2015,49.325
Spain,ESP,2016,48.913999999999994
Spain,ESP,2017,49.126999999999995
Spain,ESP,2018,50.896
Spain,ESP,2019,56.170464123065
Sri Lanka,LKA,1965,0
Sri Lanka,LKA,1966,0
Sri Lanka,LKA,1967,0
Sri Lanka,LKA,1968,0
Sri Lanka,LKA,1969,0
Sri Lanka,LKA,1970,0
Sri Lanka,LKA,1971,0
Sri Lanka,LKA,1972,0
Sri Lanka,LKA,1973,0
Sri Lanka,LKA,1974,0
Sri Lanka,LKA,1975,0
Sri Lanka,LKA,1976,0
Sri Lanka,LKA,1977,0
Sri Lanka,LKA,1978,0
Sri Lanka,LKA,1979,0
Sri Lanka,LKA,1980,0
Sri Lanka,LKA,1981,0
Sri Lanka,LKA,1982,0
Sri Lanka,LKA,1983,0
Sri Lanka,LKA,1984,0
Sri Lanka,LKA,1985,0
Sri Lanka,LKA,1986,0
Sri Lanka,LKA,1987,0
Sri Lanka,LKA,1988,0
Sri Lanka,LKA,1989,0
Sri Lanka,LKA,1990,0
Sri Lanka,LKA,1991,0
Sri Lanka,LKA,1992,0
Sri Lanka,LKA,1993,0
Sri Lanka,LKA,1994,0
Sri Lanka,LKA,1995,0
Sri Lanka,LKA,1996,0
Sri Lanka,LKA,1997,0
Sri Lanka,LKA,1998,0
Sri Lanka,LKA,1999,0.0035
Sri Lanka,LKA,2000,0.0034
Sri Lanka,LKA,2001,0.0035
Sri Lanka,LKA,2002,0.0036057465600000003
Sri Lanka,LKA,2003,0.0034057465600000002
Sri Lanka,LKA,2004,0.00270574656
Sri Lanka,LKA,2005,0.00240574656
Sri Lanka,LKA,2006,0.0023057465600000004
Sri Lanka,LKA,2007,0.0023057465600000004
Sri Lanka,LKA,2008,0.00324174656
Sri Lanka,LKA,2009,0.0035014473600000003
Sri Lanka,LKA,2010,0.05316144736
Sri Lanka,LKA,2011,0.09162044736
Sri Lanka,LKA,2012,0.14680774656
Sri Lanka,LKA,2013,0.23458174656
Sri Lanka,LKA,2014,0.27245374656
Sri Lanka,LKA,2015,0.34321
Sri Lanka,LKA,2016,0.34486999999999995
Sri Lanka,LKA,2017,0.36680999999999997
Sri Lanka,LKA,2018,0.36680999999999997
Sri Lanka,LKA,2019,0.36680999999999997
Sweden,SWE,1965,0
Sweden,SWE,1966,0
Sweden,SWE,1967,0
Sweden,SWE,1968,0
Sweden,SWE,1969,0
Sweden,SWE,1970,0
Sweden,SWE,1971,0
Sweden,SWE,1972,0
Sweden,SWE,1973,0
Sweden,SWE,1974,0
Sweden,SWE,1975,0
Sweden,SWE,1976,0
Sweden,SWE,1977,0
Sweden,SWE,1978,0
Sweden,SWE,1979,0
Sweden,SWE,1980,0
Sweden,SWE,1981,0
Sweden,SWE,1982,0
Sweden,SWE,1983,0.003
Sweden,SWE,1984,0.005
Sweden,SWE,1985,0.006
Sweden,SWE,1986,0.006
Sweden,SWE,1987,0.006
Sweden,SWE,1988,0.005
Sweden,SWE,1989,0.005
Sweden,SWE,1990,0.006
Sweden,SWE,1991,0.013000000000000001
Sweden,SWE,1992,0.031
Sweden,SWE,1993,0.052000000000000005
Sweden,SWE,1994,0.075
Sweden,SWE,1995,0.105
Sweden,SWE,1996,0.14400000000000002
Sweden,SWE,1997,0.203
Sweden,SWE,1998,0.308
Sweden,SWE,1999,0.358
Sweden,SWE,2000,0.457
Sweden,SWE,2001,0.48200000000000004
Sweden,SWE,2002,0.608
Sweden,SWE,2003,0.679
Sweden,SWE,2004,0.85
Sweden,SWE,2005,0.9490000000000001
Sweden,SWE,2006,0.987
Sweden,SWE,2007,1.43
Sweden,SWE,2008,1.996
Sweden,SWE,2009,2.485
Sweden,SWE,2010,3.502
Sweden,SWE,2011,6.077999999999999
Sweden,SWE,2012,7.165
Sweden,SWE,2013,9.842
Sweden,SWE,2014,11.234000000000002
Sweden,SWE,2015,16.268
Sweden,SWE,2016,15.479000000000001
Sweden,SWE,2017,17.609
Sweden,SWE,2018,16.623
Sweden,SWE,2019,19.882862311437
Switzerland,CHE,1965,0
Switzerland,CHE,1966,0
Switzerland,CHE,1967,0
Switzerland,CHE,1968,0
Switzerland,CHE,1969,0
Switzerland,CHE,1970,0
Switzerland,CHE,1971,0
Switzerland,CHE,1972,0
Switzerland,CHE,1973,0
Switzerland,CHE,1974,0
Switzerland,CHE,1975,0
Switzerland,CHE,1976,0
Switzerland,CHE,1977,0
Switzerland,CHE,1978,0
Switzerland,CHE,1979,0
Switzerland,CHE,1980,0
Switzerland,CHE,1981,0
Switzerland,CHE,1982,0
Switzerland,CHE,1983,0
Switzerland,CHE,1984,0
Switzerland,CHE,1985,0
Switzerland,CHE,1986,0
Switzerland,CHE,1987,0
Switzerland,CHE,1988,0
Switzerland,CHE,1989,0
Switzerland,CHE,1990,0
Switzerland,CHE,1991,0
Switzerland,CHE,1992,0
Switzerland,CHE,1993,0
Switzerland,CHE,1994,0
Switzerland,CHE,1995,0
Switzerland,CHE,1996,0.001
Switzerland,CHE,1997,0.002
Switzerland,CHE,1998,0.003
Switzerland,CHE,1999,0.003
Switzerland,CHE,2000,0.003
Switzerland,CHE,2001,0.004
Switzerland,CHE,2002,0.005
Switzerland,CHE,2003,0.005
Switzerland,CHE,2004,0.006
Switzerland,CHE,2005,0.008
Switzerland,CHE,2006,0.015
Switzerland,CHE,2007,0.016
Switzerland,CHE,2008,0.019
Switzerland,CHE,2009,0.023
Switzerland,CHE,2010,0.037000000000000005
Switzerland,CHE,2011,0.07
Switzerland,CHE,2012,0.08800000000000001
Switzerland,CHE,2013,0.09
Switzerland,CHE,2014,0.10099999999999999
Switzerland,CHE,2015,0.11
Switzerland,CHE,2016,0.109
Switzerland,CHE,2017,0.133
Switzerland,CHE,2018,0.122
Switzerland,CHE,2019,0.122
Taiwan,TWN,1965,0
Taiwan,TWN,1966,0
Taiwan,TWN,1967,0
Taiwan,TWN,1968,0
Taiwan,TWN,1969,0
Taiwan,TWN,1970,0
Taiwan,TWN,1971,0
Taiwan,TWN,1972,0
Taiwan,TWN,1973,0
Taiwan,TWN,1974,0
Taiwan,TWN,1975,0
Taiwan,TWN,1976,0
Taiwan,TWN,1977,0
Taiwan,TWN,1978,0
Taiwan,TWN,1979,0
Taiwan,TWN,1980,0
Taiwan,TWN,1981,0
Taiwan,TWN,1982,0
Taiwan,TWN,1983,0
Taiwan,TWN,1984,0
Taiwan,TWN,1985,0
Taiwan,TWN,1986,0
Taiwan,TWN,1987,0
Taiwan,TWN,1988,0
Taiwan,TWN,1989,0
Taiwan,TWN,1990,0
Taiwan,TWN,1991,0
Taiwan,TWN,1992,0
Taiwan,TWN,1993,0
Taiwan,TWN,1994,0
Taiwan,TWN,1995,0
Taiwan,TWN,1996,0
Taiwan,TWN,1997,0
Taiwan,TWN,1998,0
Taiwan,TWN,1999,0
Taiwan,TWN,2000,0.00138286
Taiwan,TWN,2001,0.012228773
Taiwan,TWN,2002,0.015879598999999998
Taiwan,TWN,2003,0.02376162
Taiwan,TWN,2004,0.025252811
Taiwan,TWN,2005,0.09130042599999999
Taiwan,TWN,2006,0.276074732
Taiwan,TWN,2007,0.439534507
Taiwan,TWN,2008,0.588265167
Taiwan,TWN,2009,0.786635449
Taiwan,TWN,2010,1.026337795
Taiwan,TWN,2011,1.492676671
Taiwan,TWN,2012,1.4134684819999999
Taiwan,TWN,2013,1.640007611
Taiwan,TWN,2014,1.500484383
Taiwan,TWN,2015,1.5252357069999998
Taiwan,TWN,2016,1.457101846
Taiwan,TWN,2017,1.7224586240000002
Taiwan,TWN,2018,1.6859294169999999
Taiwan,TWN,2019,1.871317961
Thailand,THA,1965,0
Thailand,THA,1966,0
Thailand,THA,1967,0
Thailand,THA,1968,0
Thailand,THA,1969,0
Thailand,THA,1970,0
Thailand,THA,1971,0
Thailand,THA,1972,0
Thailand,THA,1973,0
Thailand,THA,1974,0
Thailand,THA,1975,0
Thailand,THA,1976,0
Thailand,THA,1977,0
Thailand,THA,1978,0
Thailand,THA,1979,0
Thailand,THA,1980,0
Thailand,THA,1981,0
Thailand,THA,1982,0
Thailand,THA,1983,0
Thailand,THA,1984,0
Thailand,THA,1985,0
Thailand,THA,1986,0
Thailand,THA,1987,0
Thailand,THA,1988,0
Thailand,THA,1989,0
Thailand,THA,1990,0
Thailand,THA,1991,0
Thailand,THA,1992,0
Thailand,THA,1993,0
Thailand,THA,1994,0
Thailand,THA,1995,0
Thailand,THA,1996,0
Thailand,THA,1997,0
Thailand,THA,1998,0
Thailand,THA,1999,0
Thailand,THA,2000,0
Thailand,THA,2001,0
Thailand,THA,2002,0
Thailand,THA,2003,0
Thailand,THA,2004,0
Thailand,THA,2005,0
Thailand,THA,2006,0.000131
Thailand,THA,2007,0.000394
Thailand,THA,2008,0.000482
Thailand,THA,2009,0.001
Thailand,THA,2010,0.003924
Thailand,THA,2011,0.005
Thailand,THA,2012,0.017179
Thailand,THA,2013,0.351304
Thailand,THA,2014,0.396
Thailand,THA,2015,0.32799999999999996
Thailand,THA,2016,0.345
Thailand,THA,2017,1.109
Thailand,THA,2018,1.9480541552901298
Thailand,THA,2019,2.66169179645342
Trinidad and Tobago,TTO,1965,0
Trinidad and Tobago,TTO,1966,0
